arm,seed,step,actor/distillation/abs_loss,actor/distillation/delta_ell_absmean,actor/distillation/delta_ell_p5,actor/distillation/delta_ell_p95,actor/distillation/entropy_gap_abs,actor/distillation/entropy_student,actor/distillation/entropy_teacher_topk,actor/distillation/loss,actor/distillation/overlap_student_mass,actor/distillation/overlap_teacher_mass,actor/distillation/overlap_token_advantage,actor/distillation/pg_clipfrac,actor/distillation/ppo_kl,actor/distillation/rank_kendall_tau,actor/distillation/student_mass,actor/distillation/teacher_mass,actor/entropy,actor/grad_norm,actor/loss,actor/pg_clipfrac,actor/pg_clipfrac_lower,actor/pg_loss,actor/ppo_kl,critic/advantages/mean,critic/rewards/mean,critic/score/mean,perf/time_per_step,response/aborted_ratio,response_length/clip_ratio,response_length/max,response_length/mean,rollout_corr/chi2_seq,rollout_corr/chi2_token,rollout_corr/k3_kl,rollout_corr/kl,rollout_corr/ppl_ratio,rollout_corr/rollout_ppl,rollout_corr/training_ppl,timing_s/gen,training/rollout_actor_probs_pearson_corr,training/rollout_probs_diff_max,training/rollout_probs_diff_mean,val/math500_greedy
h1_first_segment,2,175,0.485944,0.485944,-2.88907,0.143507,,,,0.417682,,,,0,0,,,,0.105975,13.7805,0.417682,0,0,-0.0321873,0,0.0321873,0.078125,0.078125,213.623,0,0.0703125,16384,3854.88,2.39345,0.000859261,0.000378429,0.000331367,1.0005,1.19615,1.19678,139.149,0.99851,0.23045,0.00224536,0.634
h1_first_segment,2,200,0.484826,0.484826,-2.8335,0.143398,,,,0.418973,,,,0,0,,,,0.0889754,12.6922,0.418973,0,0,-0.0382733,0,0.0382733,0.0703125,0.0703125,268.712,0,0.125,16384,4666.27,1.10861,0.000667214,0.000325453,0.000322978,1.00058,1.19853,1.19929,184.407,0.998471,0.222626,0.00187122,0.63
h1_first_segment,2,225,0.486416,0.486416,-2.692,0.112529,,,,0.42473,,,,0,0,,,,0.0797105,10.8866,0.42473,0,0,-0.0139413,0,0.0139413,0.0546875,0.0546875,304.222,0,0.140625,16384,5241.83,2.32106,0.000530124,0.000286853,0.000311039,1.00063,1.18886,1.18965,214.507,0.998433,0.231048,0.00170556,0.626
h1_first_segment,2,250,0.536976,0.536976,-3.13182,0.141486,,,,0.468173,,,,0,0,,,,0.088933,14.2205,0.468173,0,0,-0.0223202,0,0.0223202,0.0859375,0.0859375,286.279,0,0.140625,16384,4993.02,7.77116,0.00077045,0.000334252,0.00028771,1.00051,1.18266,1.18331,195.518,0.998453,0.369766,0.00191033,0.618
h2_last_segment,0,25,0.61371,0.61371,-2.10586,0.567244,,,,0.408685,,,,0,0,,,,2.5168,9.40804,0.408685,0,0,-0.0367439,0,0.0367439,0.0546875,0.0546875,386.241,0,0.210938,16384,6541.69,0.381336,0.00235677,0.00115436,0.00113284,1.00114,36.921,36.9767,282.512,0.999758,0.298995,0.00321998,0.478
h2_last_segment,0,50,0.224774,0.224774,-0.888506,0.237248,,,,0.137559,,,,0,0,,,,0.786176,3.62093,0.137559,0,0,-0.00789562,0,0.00789562,0.0078125,0.0078125,1038.9,0,0.976562,16384,16211.5,88.4457,0.00158179,0.000851662,0.000913221,1.00093,3.29785,3.30255,823.073,0.999565,0.676743,0.00346218,0.248
h2_last_segment,0,75,0.186795,0.186795,-0.830453,0.201175,,,,0.115541,,,,0,0,,,,0.352264,3.32691,0.115541,0,0,-0.03125,0,0.03125,0.03125,0.03125,1054.27,0,1,16384,16384,5.49968,0.00140572,0.000715962,0.000736416,1.00074,1.52164,1.52291,835.337,0.999163,0.372623,0.00350105,0.054
h2_last_segment,0,100,0.211823,0.211823,-0.970292,0.184344,,,,0.144075,,,,0,0,,,,0.366679,3.34431,0.144075,0,0,-0.00785875,0,0.00785875,0.0078125,0.0078125,1041.68,0,0.992188,16384,16287.6,-0.338436,0.00159085,0.000808597,0.00082612,1.00082,1.47727,1.47853,823.355,0.999109,0.45644,0.00398448,0.026
h2_last_segment,0,125,0.158253,0.158253,-0.672255,0.153493,,,,0.102906,,,,0,0,,,,0.360465,2.50437,0.102906,0,0,-0.015625,0,0.015625,0.015625,0.015625,1050.12,0,1,16384,16384,8.7089,0.00128186,0.000667717,0.000700796,1.0007,1.66037,1.66178,833.279,0.99929,0.294462,0.00329342,0.1
h2_last_segment,0,150,0.0931361,0.0931361,-0.386368,0.112308,,,,0.053765,,,,0,0,,,,0.263189,1.88636,0.053765,0,0,-0.0234375,0,0.0234375,0.0234375,0.0234375,1055.43,0,1,16384,16384,-0.170976,0.00101328,0.000518992,0.000534526,1.00053,1.34462,1.34545,833.119,0.999568,0.492895,0.00255212,0.23
h2_last_segment,0,175,0.0433747,0.0433747,-0.18192,0.0283011,,,,0.0346906,,,,0,0,,,,0.184056,1.54119,0.0346906,0,0,-0.015625,0,0.015625,0.015625,0.015625,1051.28,0,1,16384,16384,0.838194,0.000797033,0.000409077,0.000421863,1.00042,1.21538,1.21595,833.039,0.999184,0.397562,0.00209474,0.388
h2_last_segment,0,200,0.0282509,0.0282509,-0.112806,0.0191171,,,,0.0215178,,,,0,0,,,,0.185429,1.2119,0.0215178,0,0,-0.0392136,0,0.0392136,0.0390625,0.0390625,1048.59,0,0.992188,16384,16320.9,4.02559,0.000795007,0.000395955,0.000397726,1.0004,1.24129,1.24184,828.02,0.999259,0.293207,0.00205942,0.49
h2_last_segment,0,225,0.0380101,0.03801,-0.159999,0.0380989,,,,0.0249868,,,,0,0,,,,0.213691,1.49656,0.0249868,0,0,-0.03125,0,0.03125,0.03125,0.03125,1068.96,0,1,16384,16384,7.9633,0.000930667,0.000464684,0.000467127,1.00047,1.26502,1.26571,839.373,0.999072,0.34677,0.00235049,0.524
h2_last_segment,0,250,0.0495555,0.0495555,-0.222458,0.0395343,,,,0.0336991,,,,0,0,,,,0.20737,1.17705,0.0336991,0,0,-0.0550989,0,0.0550989,0.0546875,0.0546875,1045.39,0,0.992188,16384,16261.7,0.212965,0.000959277,0.000465347,0.000454694,1.00046,1.25192,1.25256,825.363,0.999161,0.258277,0.00239877,0.484
h2_last_segment,1,25,0.633222,0.633222,-2.08224,0.640331,,,,0.40084,,,,0,0,,,,3.42079,9.61292,0.40084,0,0,-0.0203543,0,0.0203543,0.0625,0.0625,503.973,0,0.359375,16384,8284.49,0.208886,0.00246763,0.00127238,0.00131627,1.00122,82.5123,82.612,378.566,0.999868,0.391483,0.00275304,0.476
h2_last_segment,1,50,0.285943,0.285943,-1.14682,0.286167,,,,0.17754,,,,0,0,,,,0.953426,4.72825,0.17754,0,0,-0.0158101,0,0.0158101,0.015625,0.015625,1041.93,0,0.984375,16384,16192.2,-0.957873,0.00191307,0.000964286,0.00097722,1.00097,4.5477,4.55508,825.213,0.999569,0.619428,0.00377177,0.27
h2_last_segment,1,75,0.114079,0.114079,-0.493793,0.0979347,,,,0.0773329,,,,0,0,,,,0.311029,2.87776,0.0773329,0,0,-0.00785731,0,0.00785731,0.0078125,0.0078125,1043.96,0,0.984375,16384,16290.6,0.06139,0.00141156,0.00068468,0.000676688,1.00068,1.43897,1.44013,827.243,0.999235,0.582986,0.00339122,0.08
h2_last_segment,1,100,0.166287,0.166287,-0.730288,0.151113,,,,0.11086,,,,0,0,,,,0.324882,3.203,0.11086,0,0,-0.00781249,0,0.00781249,0.0078125,0.0078125,1051.97,0,1,16384,16384,2.46625,0.00141799,0.000702196,0.000702803,1.0007,1.4101,1.41118,837.082,0.998464,0.424693,0.00345733,0.144
h2_last_segment,1,125,0.0954097,0.0954097,-0.42811,0.0918247,,,,0.0612471,,,,0,0,,,,0.251071,2.43579,0.0612471,0,0,-0.0234375,0,0.0234375,0.0234375,0.0234375,1061.37,0,1,16384,16384,0.528067,0.00106859,0.000547526,0.000563483,1.00056,1.30804,1.30887,837.044,0.999099,0.574196,0.00276538,0.248
h2_last_segment,1,150,0.110508,0.110508,-0.470232,0.103944,,,,0.0712317,,,,0,0,,,,0.291575,2.38865,0.0712317,0,0,-0.015625,0,0.015625,0.015625,0.015625,1053.27,0,1,16384,16384,-0.220156,0.00130904,0.000609527,0.000572268,1.00057,1.37429,1.37518,837.104,0.999362,0.355455,0.00305053,0.206
h2_last_segment,1,175,0.0410941,0.0410941,-0.194904,0.0274832,,,,0.0296253,,,,0,0,,,,0.252518,1.34925,0.0296253,0,0,-0.046875,0,0.046875,0.046875,0.046875,1051.52,0,1,16384,16384,-0.579576,0.000936151,0.000478601,0.00049247,1.00049,1.3347,1.33542,835.13,0.999065,0.289801,0.00245184,0.424
h2_last_segment,1,200,0.0300773,0.0300773,-0.12981,0.0244542,,,,0.0211938,,,,0,0,,,,0.209523,1.5324,0.0211938,0,0,-0.046875,0,0.046875,0.046875,0.046875,1068.93,0,1,16384,16384,27.6052,0.00089407,0.000441201,0.000437014,1.00044,1.25215,1.25275,838.536,0.999314,0.292897,0.00221904,0.434
h2_last_segment,1,225,0.0293752,0.0293752,-0.12001,0.0288022,,,,0.0183257,,,,0,0,,,,0.162835,1.06521,0.0183257,0,0,-0.0234375,0,0.0234375,0.0234375,0.0234375,1058.01,0,1,16384,16384,4.42016,0.000723243,0.00037371,0.000387889,1.00039,1.18672,1.18722,837.046,0.999129,0.1949,0.0019387,0.404
h2_last_segment,1,250,0.0271292,0.0271292,-0.102952,0.0182052,,,,0.0205651,,,,0,0,,,,0.211948,1.12386,0.0205651,0,0,-0.015625,0,0.015625,0.015625,0.015625,1056.67,0,1,16384,16384,1.17731,0.000918627,0.000448571,0.000439531,1.00044,1.25391,1.25452,837.147,0.999226,0.244718,0.00231603,0.398
h2_last_segment,2,25,0.638865,0.638865,-2.16372,0.628093,,,,0.411343,,,,0,0,,,,2.98279,10.5394,0.411343,0,0,-0.0154157,0,0.0154157,0.0234375,0.0234375,401.837,0,0.234375,16384,6899.41,1.04835,0.00234008,0.00121312,0.0012563,1.00115,64.6725,64.7615,296.643,0.999798,0.357872,0.00301792,0.472
h2_last_segment,2,50,0.310071,0.310071,-1.20385,0.312988,,,,0.19253,,,,0,0,,,,1.01893,4.86045,0.19253,0,0,-0.0235815,0,0.0235815,0.0234375,0.0234375,1042.11,0,0.992188,16384,16283.9,3.61941,0.0021584,0.00104169,0.0010091,1.00101,4.36706,4.37383,825.977,0.999572,0.463793,0.00407132,0.262
h2_last_segment,2,75,0.102719,0.102719,-0.460763,0.0854439,,,,0.0718605,,,,0,0,,,,0.302468,2.64461,0.0718605,0,0,-0.00781249,0,0.00781249,0.0078125,0.0078125,1055.94,0,1,16384,16384,3.02601,0.00131452,0.000669042,0.000689877,1.00069,1.4345,1.4356,837.215,0.999258,0.511906,0.00331886,0.154
h2_last_segment,2,100,0.145726,0.145726,-0.654542,0.120224,,,,0.0991875,,,,0,0,,,,0.332917,3.16664,0.0991875,0,0,-0.015625,0,0.015625,0.015625,0.015625,1052.17,0,1,16384,16384,-0.953999,0.00147796,0.000735807,0.000739397,1.00074,1.42261,1.42376,835.068,0.999636,0.500239,0.00364727,0.12
h2_last_segment,2,125,0.167223,0.167223,-0.796011,0.150554,,,,0.118047,,,,0,0,,,,0.336701,3.21516,0.118047,0,0,-0.00785936,0,0.00785936,0.0078125,0.0078125,1065.36,0,0.992188,16384,16286.3,1.59944,0.00147414,0.000698758,0.000668225,1.00066,1.43851,1.43954,846.309,0.999172,0.347271,0.00350308,0.144
h2_last_segment,2,150,0.103887,0.103887,-0.46227,0.0878817,,,,0.0695093,,,,0,0,,,,0.27381,2.69998,0.0695093,0,0,-0.015743,0,0.015743,0.015625,0.015625,1043.78,0,0.992188,16384,16261.1,9.42807,0.0011965,0.000569894,0.000545056,1.00056,1.34477,1.34562,825.727,0.999221,0.580197,0.00285246,0.248
h2_last_segment,2,175,0.0402748,0.0402748,-0.176547,0.0301072,,,,0.0263281,,,,0,0,,,,0.174338,1.33935,0.0263281,0,0,-0.0390625,0,0.0390625,0.0390625,0.0390625,1049.76,0,1,16384,16384,68.3302,0.000779033,0.000376714,0.000367074,1.00037,1.2029,1.2034,833.083,0.999233,0.231038,0.00195506,0.342
h2_last_segment,2,200,0.0250172,0.0250172,-0.0973723,0.0203294,,,,0.0176977,,,,0,0,,,,0.17909,0.924219,0.0176977,0,0,-0.0859374,0,0.0859374,0.0859375,0.0859375,1057.97,0,1,16384,16384,9.34546,0.000783086,0.000365176,0.000340475,1.00034,1.26084,1.26138,835.135,0.999233,0.215587,0.0018938,0.434
h2_last_segment,2,225,0.0430783,0.0430783,-0.169185,0.0361597,,,,0.0299369,,,,0,0,,,,0.187495,1.46111,0.0299369,0,0,-0.0234375,0,0.0234375,0.0234375,0.0234375,1055.49,0,1,16384,16384,58.0689,0.000801802,0.000384918,0.000370218,1.00037,1.23889,1.23942,831.665,0.999253,0.302853,0.00196856,0.386
h2_last_segment,2,250,0.0228487,0.0228487,-0.106049,0.0279194,,,,0.0119594,,,,0,0,,,,0.172716,0.920996,0.0119594,0,0,-0.0546874,0,0.0546874,0.0546875,0.0546875,1053.23,0,1,16384,16384,91.5239,0.000826001,0.000384532,0.000358147,1.00036,1.20995,1.21044,833.582,0.998215,0.365826,0.00198952,0.394
h3_random_segment,0,25,0.744464,0.744464,-3.82071,0.364606,,,,0.619142,,,,0,0,,,,1.02979,7.78355,0.619142,0,0,-0.0455559,0,0.0455559,0.078125,0.078125,113.33,0,0.0078125,16384,1716.3,40.625,0.00189829,0.00103537,0.00112276,1.0011,3.25948,3.26431,62.3105,0.999444,0.257923,0.00451673,0.56
h3_random_segment,0,50,0.491993,0.491993,-2.76517,0.105834,,,,0.448006,,,,0,0,,,,0.144109,5.67392,0.448006,0,0,-0.0287308,0,0.0287308,0.046875,0.046875,226.688,0,0.0625,16384,4137.27,2.08237,0.000951052,0.000404278,0.000336708,1.00062,1.37534,1.37615,148.309,0.99887,0.228853,0.00231561,0.65
h3_random_segment,0,75,0.365614,0.365614,-1.85926,0.112743,,,,0.31853,,,,0,0,,,,0.115622,6.03554,0.31853,0,0,-0.0101958,0,0.0101958,0.03125,0.03125,732.063,0,0.539062,16384,11721.2,1.84882,0.00071013,0.000348722,0.0003445,1.00039,1.17605,1.17653,563.988,0.998244,0.203925,0.00200534,0.608
h3_random_segment,0,100,0.347207,0.347207,-1.73433,0.140777,,,,0.294915,,,,0,0,,,,0.157411,4.53931,0.294915,0,0,-0.00700556,0,0.00700556,0.0390625,0.0390625,775.519,0,0.609375,16384,12670.7,3.36146,0.000942469,0.000446964,0.000424875,1.00052,1.22404,1.22475,604.937,0.998846,0.228172,0.00256536,0.604
h3_random_segment,0,125,0.34692,0.34692,-1.80392,0.115554,,,,0.302513,,,,0,0,,,,0.200326,5.1071,0.302513,0,0,-0.0475965,0,0.0475965,0.101562,0.101562,690.764,0,0.539062,16384,11653.8,-0.876274,0.00120032,0.000596068,0.000595626,1.00071,1.29766,1.29864,530.847,0.999298,0.227724,0.00339521,0.614
h3_random_segment,0,150,0.477187,0.477187,-2.32945,0.226656,,,,0.402782,,,,0,0,,,,0.288361,5.3998,0.402782,0,0,-0.0505125,0,0.0505125,0.078125,0.078125,569.308,0,0.335938,16384,10216.2,-0.732792,0.00159824,0.0007759,0.000759719,1.00083,1.44054,1.4418,423.167,0.998851,0.31703,0.0043541,0.574
h3_random_segment,0,175,0.501949,0.501949,-2.4595,0.249572,,,,0.415394,,,,0,0,,,,0.277656,5.55249,0.415394,0,0,-0.0346091,0,0.0346091,0.0703125,0.0703125,497.445,0,0.242188,16384,9190.59,-0.0602586,0.00163877,0.000840752,0.000861851,1.00096,1.37698,1.37833,357.278,0.998262,0.561332,0.0047324,0.596
h3_random_segment,0,200,0.523536,0.523536,-2.59244,0.258159,,,,0.423091,,,,0,0,,,,0.281766,5.88305,0.423091,0,0,-0.0423872,0,0.0423872,0.078125,0.078125,476.207,0,0.203125,16384,8960.16,-0.109658,0.00153935,0.000842767,0.000914236,1.001,1.38222,1.38366,344.973,0.998728,0.729243,0.00465854,0.59
h3_random_segment,0,225,0.558165,0.558165,-2.89844,0.251276,,,,0.463197,,,,0,0,,,,0.308751,5.71631,0.463197,0,0,-0.0528889,0,0.0528889,0.0703125,0.0703125,469.137,0,0.101562,16384,9304.88,2.26467,0.00192845,0.000936715,0.000914475,1.00098,1.40468,1.40612,337.502,0.998837,0.358853,0.00512843,0.606
h3_random_segment,0,250,0.556245,0.556245,-2.68489,0.30241,,,,0.454972,,,,0,0,,,,0.288686,6.29243,0.454972,0,0,-0.0495729,0,0.0495729,0.078125,0.078125,551.036,0,0.21875,16384,10521.9,-0.680992,0.0018369,0.000888257,0.000865118,1.00092,1.38154,1.38287,408.611,0.998607,0.348901,0.00491086,0.584
h3_random_segment,1,25,0.733818,0.733818,-4.09002,0.350564,,,,0.608426,,,,0,0,,,,0.481509,7.62537,0.608426,0,0,-0.0098878,0,0.0098878,0.03125,0.03125,120.11,0,0.0078125,16384,1818.84,1.18743,0.00176883,0.000843459,0.000802624,1.00087,2.39223,2.39355,66.471,0.999163,0.440745,0.00415543,0.554
h3_random_segment,1,50,0.43837,0.43837,-2.41845,0.132825,,,,0.382047,,,,0,0,,,,0.227211,6.82404,0.382047,0,0,-0.0090706,0,0.0090706,0.046875,0.046875,265.023,0,0.09375,16384,4950.74,7.96842,0.000926733,0.000455004,0.000450633,1.00064,1.44855,1.4496,182.758,0.999149,0.236591,0.00244037,0.646
h3_random_segment,1,75,0.371014,0.371014,-1.89316,0.106122,,,,0.322813,,,,0,0,,,,0.110501,4.77957,0.322813,0,0,-0.0196299,0,0.0196299,0.03125,0.03125,745.371,0,0.539062,16384,12261.6,13.5043,0.000599504,0.000323942,0.000349554,1.00047,1.15283,1.15341,579.204,0.998814,0.179151,0.00189448,0.606
h3_random_segment,1,100,0.403784,0.403784,-2.04346,0.178091,,,,0.343365,,,,0,0,,,,0.186653,6.73326,0.343365,0,0,-0.0141976,0,0.0141976,0.0390625,0.0390625,777.213,0,0.625,16384,12573.7,-0.889348,0.00107634,0.000540289,0.000546396,1.00067,1.26202,1.26293,602.876,0.998805,0.244337,0.00312234,0.602
h3_random_segment,1,125,0.456694,0.456694,-2.31615,0.184086,,,,0.387262,,,,0,0,,,,0.224151,5.25825,0.387262,0,0,-0.0433643,0,0.0433643,0.0859375,0.0859375,561.122,0,0.375,16384,9836.54,4.02617,0.00138211,0.000658666,0.000631252,1.00071,1.31855,1.31954,424.9,0.998521,0.289099,0.00374776,0.592
h3_random_segment,1,150,0.516358,0.516358,-2.64943,0.228858,,,,0.422482,,,,0,0,,,,0.259872,6.51635,0.422482,0,0,-0.047547,0,0.047547,0.0703125,0.0703125,514.985,0,0.304688,16384,9600.52,2.38908,0.00150061,0.000782104,0.000819533,1.00092,1.36635,1.36767,382.601,0.998589,0.38758,0.00443835,0.58
h3_random_segment,1,175,0.511161,0.511161,-2.54975,0.218018,,,,0.428399,,,,0,0,,,,0.283489,6.05137,0.428399,0,0,-0.0453708,0,0.0453708,0.0859375,0.0859375,505.623,0,0.234375,16384,9616.76,-0.537792,0.00172234,0.00085258,0.000850246,1.00096,1.39202,1.39343,373.173,0.998208,0.391427,0.00475989,0.586
h3_random_segment,1,200,0.543213,0.543213,-2.79804,0.266414,,,,0.448652,,,,0,0,,,,0.298714,7.46451,0.448652,0,0,-0.0536327,0,0.0536327,0.101562,0.101562,516.639,0,0.25,16384,9778.59,-0.465324,0.00175285,0.000875797,0.000878758,1.00096,1.4139,1.41534,380.571,0.998711,0.423754,0.0048044,0.586
h3_random_segment,1,225,0.56725,0.56725,-2.90577,0.249088,,,,0.473227,,,,0,0,,,,0.288969,6.3696,0.473227,0,0,-0.0220404,0,0.0220404,0.0546875,0.0546875,501.833,0,0.210938,16384,9593.16,-0.908877,0.00187778,0.000898747,0.000875665,1.00091,1.38506,1.38637,368.695,0.998619,0.466489,0.00486575,0.586
h3_random_segment,1,250,0.567827,0.567827,-2.85846,0.226272,,,,0.477693,,,,0,0,,,,0.310636,7.58577,0.477693,0,0,-0.0730061,0,0.0730061,0.09375,0.09375,492.73,0,0.1875,16384,9430.17,4.11122,0.00188315,0.00094319,0.000947193,1.00098,1.44762,1.44916,362.932,0.998624,0.608412,0.00507236,0.588
h3_random_segment,2,25,0.721266,0.721266,-3.76337,0.367881,,,,0.595959,,,,0,0,,,,0.689845,8.49469,0.595959,0,0,-0.0239484,0,0.0239484,0.046875,0.046875,120.278,0,0.0078125,12851,1905.13,4.47429,0.00160825,0.000876424,0.000950414,1.00094,4.59694,4.60078,58.8934,0.999382,0.243254,0.0040496,0.552
h3_random_segment,2,50,0.483618,0.483618,-2.54834,0.167321,,,,0.415651,,,,0,0,,,,0.161186,12.6731,0.415651,0,0,-0.0179395,0,0.0179395,0.046875,0.046875,271.857,0,0.117188,16384,4668.9,7.10114,0.000756145,0.000426275,0.000476475,1.00083,1.40203,1.40339,180.325,0.998421,0.284726,0.0024114,0.65
h3_random_segment,2,75,0.297015,0.297015,-1.56537,0.0847643,,,,0.263593,,,,0,0,,,,0.120539,3.97467,0.263593,0,0,-0.0152675,0,0.0152675,0.0625,0.0625,740.13,0,0.53125,16384,11900.3,1.83602,0.000706196,0.000353658,0.000358317,1.00048,1.18405,1.18468,572.211,0.999223,0.433133,0.00203203,0.624
h3_random_segment,2,100,0.368891,0.368891,-1.84828,0.143011,,,,0.316005,,,,0,0,,,,0.178686,4.68254,0.316005,0,0,-0.0181168,0,0.0181168,0.0546875,0.0546875,768.631,0,0.59375,16384,12469.8,21.8579,0.0010457,0.000519724,0.000521076,1.0006,1.23338,1.23415,596.842,0.998914,0.184597,0.00297211,0.63
h3_random_segment,2,125,0.463077,0.463077,-2.34831,0.190782,,,,0.389108,,,,0,0,,,,0.224343,5.87999,0.389108,0,0,-0.023556,0,0.023556,0.0546875,0.0546875,633.623,0,0.421875,16384,10795.4,0.253771,0.00130391,0.000652183,0.000658129,1.00082,1.33667,1.33785,485.238,0.998224,0.379751,0.00369369,0.612
h3_random_segment,2,150,0.420926,0.420926,-2.1822,0.229736,,,,0.340638,,,,0,0,,,,0.24915,5.32314,0.340638,0,0,-0.0565217,0,0.0565217,0.125,0.125,540.75,0,0.34375,16384,9707.12,1.29631,0.00149596,0.000712575,0.000683255,1.00082,1.34053,1.34169,401.27,0.99875,0.29915,0.00403393,0.636
h3_random_segment,2,175,0.442569,0.442569,-2.26061,0.183323,,,,0.377626,,,,0,0,,,,0.254176,5.26815,0.377626,0,0,-0.0688765,0,0.0688765,0.117188,0.117188,608.843,0,0.359375,16384,10635.2,-0.955781,0.00155377,0.000770226,0.000769515,1.00086,1.34413,1.34534,459.178,0.998578,0.255291,0.00433621,0.604
h3_random_segment,2,200,0.496426,0.496426,-2.5256,0.224508,,,,0.423421,,,,0,0,,,,0.294472,5.37158,0.423421,0,0,-0.0580899,0,0.0580899,0.09375,0.09375,470.446,0,0.210938,16384,8957.96,4122.02,0.00195396,0.00086491,0.000758853,1.00078,1.40837,1.4095,342.524,0.998683,0.618943,0.00476386,0.62
h3_random_segment,2,225,0.54371,0.54371,-2.69592,0.254517,,,,0.452694,,,,0,0,,,,0.288622,6.26442,0.452694,0,0,-0.0712223,0,0.0712223,0.109375,0.109375,567.575,0,0.242188,16384,10505.4,-0.539477,0.00174224,0.000874926,0.000883911,1.00095,1.39047,1.39184,423.035,0.998687,0.379385,0.00479943,0.596
h3_random_segment,2,250,0.550585,0.550585,-2.85994,0.282842,,,,0.44913,,,,0,0,,,,0.304627,6.00493,0.44913,0,0,-0.083326,0,0.083326,0.117188,0.117188,471.755,0,0.140625,16384,9426.16,-0.93656,0.00182617,0.000932164,0.00095485,1.00105,1.41246,1.41402,340.507,0.99868,0.509533,0.00501957,0.576
j1_kdrl,0,25,1.45594,0.625849,-2.88925,0.462222,,,,1.46099,,,,,,,,,1.52021,0.104718,0.013716,0,0,0.0107941,0,-0.0107941,0.03125,0.03125,143.008,0,0.00390625,16384,1279.61,5.04465,0.00202799,0.000974055,0.000935474,1.00043,68.1449,67.4123,64.3176,0.999679,0.897655,0.00353511,0.554
j1_kdrl,0,50,2.00747,0.69397,-3.85045,0.260897,,,,2.01012,,,,,,,,,0.413394,0.171591,0.0196472,0,0,0.0156269,0,-0.0156269,0.0703125,0.0703125,89.3187,0,0.00390625,14159,1012.31,2.05903,0.001827,0.000816018,0.000725521,1.00115,2.38968,2.43931,46.1875,0.99916,0.204579,0.00432975,0.588
j1_kdrl,0,75,1.59756,0.56716,-3.18726,0.179733,,,,1.60688,,,,,,,,,0.310146,0.0939246,0.0424441,0,0,0.0392303,0,-0.0392303,0.0351562,0.0351562,103.509,0,0.00390625,14223,1467.43,2.62602,0.00161934,0.000730554,0.000658493,1.00081,1.6311,1.63256,54.1989,0.999124,0.241863,0.00392832,0.58
j1_kdrl,0,100,1.68308,0.589741,-3.26229,0.178732,,,,1.7052,,,,,,,,,0.278949,0.0900198,0.0188343,0,0,0.0154239,0,-0.0154239,0.0390625,0.0390625,111.984,0,0.00390625,16384,1357.49,4.05668,0.00153208,0.000699644,0.00064893,1.00077,1.4714,1.47273,66.7077,0.99907,0.364723,0.00383566,0.602
j1_kdrl,0,125,1.93608,0.679201,-3.79624,0.153027,,,,1.94117,,,,,,,,,0.250348,0.107748,-0.00332957,0,0,-0.00721192,0,0.00721192,0.0585938,0.0585938,105.625,0,0.00390625,16384,1256.79,2.08353,0.00143993,0.000698363,0.000681695,1.00069,1.36873,1.3697,56.5307,0.998754,0.45699,0.00400202,0.626
j1_kdrl,0,150,1.41085,0.496875,-2.78748,0.0764431,,,,1.43904,,,,,,,,,0.168071,0.116428,0.0614101,0,0,0.0585321,0,-0.0585321,0.210938,0.210938,150.402,0,0.0195312,16384,2177.15,3.32401,0.00115585,0.00052441,0.000473923,1.00083,1.31773,1.31888,96.3103,0.998888,0.302478,0.00300467,0.634
j1_kdrl,0,175,1.06736,0.387216,-2.12358,0.0354409,,,,1.09479,,,,,,,,,0.128356,0.0652458,0.0957899,0,0,0.0936003,0,-0.0936003,0.113281,0.113281,195.782,0,0.0703125,16384,3483.89,1.95946,0.00076282,0.000390369,0.000402781,1.00068,1.31262,1.31362,128.308,0.998775,0.362101,0.00227589,0.65
j1_kdrl,0,200,1.06937,0.391021,-2.08559,0.046371,,,,1.09816,,,,,,,,,0.13104,0.0753946,0.0748123,0,0,0.0726159,0,-0.0726159,0.0898438,0.0898438,244.6,0,0.0898438,16384,3885.86,1.11725,0.000706434,0.000402173,0.000453175,1.00087,1.29689,1.29806,170.46,0.998743,0.24006,0.00234423,0.658
j1_kdrl,0,225,1.0457,0.397255,-2.21214,0.0395418,,,,1.06378,,,,,,,,,0.129009,0.0499944,0.0456705,0,0,0.043543,0,-0.043543,0.0742188,0.0742188,242.921,0,0.105469,16384,4298.26,2.54248,0.000844955,0.00040827,0.00039732,1.00059,1.24519,1.24596,166.331,0.998793,0.276408,0.00241537,0.648
j1_kdrl,0,250,1.28956,0.483285,-2.70164,0.0675965,,,,1.30099,,,,,,,,,0.157072,0.0625278,0.0297415,0,0,0.0271395,0,-0.0271395,0.0664062,0.0664062,207.805,0,0.0742188,16384,3818,3.93747,0.00111651,0.000495057,0.000435909,1.00061,1.26079,1.26158,134.347,0.998653,0.23015,0.00293246,0.668
j1_kdrl,1,25,1.23411,0.601565,-2.60925,0.519411,,,,1.22436,,,,,,,,,2.16867,0.108975,0.0739306,0,0,0.0714819,0,-0.0714819,0.03125,0.03125,121.597,0,0.0195312,16384,1536.37,3.02009,0.00226629,0.000964307,0.00080229,1.00072,76.325,75.4867,72.2105,0.999788,0.253026,0.00274429,0.562
